69907842,Travessa Chaves,,Belo Jardim I,7735,1
69907844,Rua 15 de Novembro,- até 349/350,Belo Jardim I,7735,1
69907846,Rua Princesinha,,Belo Jardim I,7735,1
69907848,Travessa Isaías,,Belo Jardim I,7735,1
69907850,Rua Brasiliano,,Belo Jardim I,7735,1
69907852,Rua Guanabara,,Belo Jardim I,7735,1
69907854,Rua Primavera,,Belo Jardim I,7735,1
69907856,Rua 15 de Novembro,- de 351/352 ao fim,Belo Jardim I,7735,1
69907858,Travessa Santa Maria,,Belo Jardim I,7735,1
69907860,Ramal da Judia,- até 1499/1500,Belo Jardim I,7735,1
69907862,Travessa Machado,,Belo Jardim I,7735,1
69907864,Travessa Pimenta Bueno,,Belo Jardim I,7735,1
69907866,Travessa Manaus,,Belo Jardim I,7735,1
69907868,Rodovia BR-364,(Rio Branco-Porto Velho) - de 6723 a 8011 - lado ímpar,Belo Jardim I,7735,1
69907870,Rua Algodoeiro,,Belo Jardim I,7735,1
